id,title,artist,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
4dvtl2lwkAvRF58oDzHCjZ,Because He Lives,Chris Else,30,0.431,0.46,9,-8.788,1,0.0315,0.0985,0.0,0.0953,0.208,169.869,audio_features,spotify:track:4dvtl2lwkAvRF58oDzHCjZ,https://api.spotify.com/v1/tracks/4dvtl2lwkAvRF58oDzHCjZ,https://api.spotify.com/v1/audio-analysis/4dvtl2lwkAvRF58oDzHCjZ,253059,4
7e5i1t1bzZxUQckJrDbFi5,Good Times Go By Too Fast (VAVO Remix),Dylan Scott,46,0.681,0.837,5,-4.865,1,0.0337,0.0216,0.0,0.0945,0.526,126.034,audio_features,spotify:track:7e5i1t1bzZxUQckJrDbFi5,https://api.spotify.com/v1/tracks/7e5i1t1bzZxUQckJrDbFi5,https://api.spotify.com/v1/audio-analysis/7e5i1t1bzZxUQckJrDbFi5,144762,4
34NttyEMffuaGESCsrUKpp,Thank You For Listening,Joshua Ray Walker,32,0.55,0.168,0,-10.474,1,0.0407,0.866,0.0,0.123,0.513,85.459,audio_features,spotify:track:34NttyEMffuaGESCsrUKpp,https://api.spotify.com/v1/tracks/34NttyEMffuaGESCsrUKpp,https://api.spotify.com/v1/audio-analysis/34NttyEMffuaGESCsrUKpp,170253,4
7iQtKBLt5PazMRls2oBd5A,Next New Year,Catherine McGrath,30,0.37,0.649,7,-5.752,1,0.0548,0.0727,0.0,0.0928,0.105,145.954,audio_features,spotify:track:7iQtKBLt5PazMRls2oBd5A,https://api.spotify.com/v1/tracks/7iQtKBLt5PazMRls2oBd5A,https://api.spotify.com/v1/audio-analysis/7iQtKBLt5PazMRls2oBd5A,213889,4
5CFnfRay7Ogb84XYJzXlkU,Aint Gunna Drink Itself,Montana Taylor,29,0.65,0.837,11,-4.136,1,0.0404,0.0068,0.0,0.129,0.707,135.031,audio_features,spotify:track:5CFnfRay7Ogb84XYJzXlkU,https://api.spotify.com/v1/tracks/5CFnfRay7Ogb84XYJzXlkU,https://api.spotify.com/v1/audio-analysis/5CFnfRay7Ogb84XYJzXlkU,182833,3
0CWqgK0EZrdVsIABSPq4Gb,Lyin',Caden McGuire,32,0.579,0.82,2,-5.774,0,0.0297,0.00956,0.0,0.289,0.492,145.138,audio_features,spotify:track:0CWqgK0EZrdVsIABSPq4Gb,https://api.spotify.com/v1/tracks/0CWqgK0EZrdVsIABSPq4Gb,https://api.spotify.com/v1/audio-analysis/0CWqgK0EZrdVsIABSPq4Gb,167172,4
1PumRvCVykX6F9tPRIfS8E,Tired of You (Acoustic),Walker Montgomery,30,0.503,0.629,3,-5.26,1,0.0265,0.637,1.35e-06,0.244,0.305,83.911,audio_features,spotify:track:1PumRvCVykX6F9tPRIfS8E,https://api.spotify.com/v1/tracks/1PumRvCVykX6F9tPRIfS8E,https://api.spotify.com/v1/audio-analysis/1PumRvCVykX6F9tPRIfS8E,178808,4
6i1ZQs7W98DEp3ii1gnAhv,You Made Me - Acoustic,Kelsey Lamb,30,0.698,0.436,9,-6.134,1,0.027,0.864,0.0,0.102,0.522,96.006,audio_features,spotify:track:6i1ZQs7W98DEp3ii1gnAhv,https://api.spotify.com/v1/tracks/6i1ZQs7W98DEp3ii1gnAhv,https://api.spotify.com/v1/audio-analysis/6i1ZQs7W98DEp3ii1gnAhv,183897,4
6fwGWVMtPFxAmgVhZPAteo,Seein' Straight - Live From The Frat,Aidan Canfield,29,0.426,0.613,0,-8.043,1,0.0423,0.0156,0.0006,0.214,0.244,103.718,audio_features,spotify:track:6fwGWVMtPFxAmgVhZPAteo,https://api.spotify.com/v1/tracks/6fwGWVMtPFxAmgVhZPAteo,https://api.spotify.com/v1/audio-analysis/6fwGWVMtPFxAmgVhZPAteo,251653,4
5ptaewKJSljHPLaR91tU7c,Light of Day,Carson Wallace,29,0.456,0.423,1,-8.359,0,0.0334,0.167,0.0,0.13,0.202,80.004,audio_features,spotify:track:5ptaewKJSljHPLaR91tU7c,https://api.spotify.com/v1/tracks/5ptaewKJSljHPLaR91tU7c,https://api.spotify.com/v1/audio-analysis/5ptaewKJSljHPLaR91tU7c,208284,4
5AhbRsZG6IqQTTomHcbupC,Morning Person,Alex Angelo,27,0.553,0.558,7,-7.504,1,0.0238,0.0222,0.0,0.084,0.651,80.031,audio_features,spotify:track:5AhbRsZG6IqQTTomHcbupC,https://api.spotify.com/v1/tracks/5AhbRsZG6IqQTTomHcbupC,https://api.spotify.com/v1/audio-analysis/5AhbRsZG6IqQTTomHcbupC,175687,4
0bo2f25d9EiwWJER7oMLrG,prayed harder,Ashley Anne,42,0.293,0.539,11,-6.206,1,0.0392,0.727,0.0,0.11,0.505,172.059,audio_features,spotify:track:0bo2f25d9EiwWJER7oMLrG,https://api.spotify.com/v1/tracks/0bo2f25d9EiwWJER7oMLrG,https://api.spotify.com/v1/audio-analysis/0bo2f25d9EiwWJER7oMLrG,220800,4
4lnzZPTQWGPGUfyu1a3SHT,Sometimes Late at Night (The Piano Version),Eric Burgett,27,0.649,0.572,0,-4.75,1,0.0397,0.57,0.0,0.0994,0.493,148.91,audio_features,spotify:track:4lnzZPTQWGPGUfyu1a3SHT,https://api.spotify.com/v1/tracks/4lnzZPTQWGPGUfyu1a3SHT,https://api.spotify.com/v1/audio-analysis/4lnzZPTQWGPGUfyu1a3SHT,214302,4
1XhlQZnsM7HQmUPiqGaX42,Catch You When You Fall,Struggle Jennings,47,0.548,0.431,0,-10.608,1,0.0432,0.611,0.0,0.106,0.197,135.711,audio_features,spotify:track:1XhlQZnsM7HQmUPiqGaX42,https://api.spotify.com/v1/tracks/1XhlQZnsM7HQmUPiqGaX42,https://api.spotify.com/v1/audio-analysis/1XhlQZnsM7HQmUPiqGaX42,216847,4
6ROFOm1vbjCXzdjPV8waEN,Poor Man's Anthem,Brendan Walter,40,0.622,0.543,0,-8.712,0,0.0266,0.151,9.24e-06,0.111,0.229,93.96,audio_features,spotify:track:6ROFOm1vbjCXzdjPV8waEN,https://api.spotify.com/v1/tracks/6ROFOm1vbjCXzdjPV8waEN,https://api.spotify.com/v1/audio-analysis/6ROFOm1vbjCXzdjPV8waEN,240487,4
1WWmno6YAAj4H6DsRDvqZ1,Sober,Graycie York,39,0.489,0.455,7,-6.986,0,0.0278,0.107,1.13e-05,0.0958,0.182,126.971,audio_features,spotify:track:1WWmno6YAAj4H6DsRDvqZ1,https://api.spotify.com/v1/tracks/1WWmno6YAAj4H6DsRDvqZ1,https://api.spotify.com/v1/audio-analysis/1WWmno6YAAj4H6DsRDvqZ1,334440,3
2IxqiVtNPokQ2klL2tQr2p,Leave Right Now,The Kentucky Gentlemen,37,0.633,0.63,8,-4.822,1,0.0346,0.566,0.0,0.112,0.667,169.908,audio_features,spotify:track:2IxqiVtNPokQ2klL2tQr2p,https://api.spotify.com/v1/tracks/2IxqiVtNPokQ2klL2tQr2p,https://api.spotify.com/v1/audio-analysis/2IxqiVtNPokQ2klL2tQr2p,172270,4
4GShWDhg0Owxov6D3e3y3l,Lightning In A Bottle,Mike Parker,37,0.702,0.822,2,-4.349,1,0.0418,0.105,0.0,0.0564,0.626,124.044,audio_features,spotify:track:4GShWDhg0Owxov6D3e3y3l,https://api.spotify.com/v1/tracks/4GShWDhg0Owxov6D3e3y3l,https://api.spotify.com/v1/audio-analysis/4GShWDhg0Owxov6D3e3y3l,170899,4
0haq9AWS0LX1v7KhLMtJQm,Boy Mama,Jason Blaine,39,0.536,0.567,2,-4.477,1,0.0285,0.319,0.0,0.0718,0.36,86.516,audio_features,spotify:track:0haq9AWS0LX1v7KhLMtJQm,https://api.spotify.com/v1/tracks/0haq9AWS0LX1v7KhLMtJQm,https://api.spotify.com/v1/audio-analysis/0haq9AWS0LX1v7KhLMtJQm,208200,4
5UmLiODFaPUUkjzcLadcKh,Burden in My Hand,Dani Rose,35,0.533,0.828,10,-4.386,0,0.0263,0.0902,0.0,0.0717,0.4,91.503,audio_features,spotify:track:5UmLiODFaPUUkjzcLadcKh,https://api.spotify.com/v1/tracks/5UmLiODFaPUUkjzcLadcKh,https://api.spotify.com/v1/audio-analysis/5UmLiODFaPUUkjzcLadcKh,291193,4
3lRXyRwGTL3FnaYCNGYjAm,Ran Out of Road,Lane Smith,37,0.557,0.709,1,-4.405,1,0.0315,0.034,0.0,0.0782,0.351,101.006,audio_features,spotify:track:3lRXyRwGTL3FnaYCNGYjAm,https://api.spotify.com/v1/tracks/3lRXyRwGTL3FnaYCNGYjAm,https://api.spotify.com/v1/audio-analysis/3lRXyRwGTL3FnaYCNGYjAm,180134,4
0UjKHm78zqd802cfMAboFf,Closure,Shawn David,40,0.451,0.531,4,-6.624,1,0.0267,0.169,0.000231,0.272,0.214,145.008,audio_features,spotify:track:0UjKHm78zqd802cfMAboFf,https://api.spotify.com/v1/tracks/0UjKHm78zqd802cfMAboFf,https://api.spotify.com/v1/audio-analysis/0UjKHm78zqd802cfMAboFf,219297,3
3KTKAEIDClZcHc1IXNqqnE,Unsingle,Clayton Johnson,42,0.402,0.813,0,-4.409,1,0.0356,0.0596,0.0,0.106,0.74,172.032,audio_features,spotify:track:3KTKAEIDClZcHc1IXNqqnE,https://api.spotify.com/v1/tracks/3KTKAEIDClZcHc1IXNqqnE,https://api.spotify.com/v1/audio-analysis/3KTKAEIDClZcHc1IXNqqnE,155580,4
3A0AYh7WkYsatq8JU3IdJt,Hurricane,The Castellows,53,0.506,0.586,4,-7.417,0,0.0295,0.293,0.0,0.323,0.402,145.837,audio_features,spotify:track:3A0AYh7WkYsatq8JU3IdJt,https://api.spotify.com/v1/tracks/3A0AYh7WkYsatq8JU3IdJt,https://api.spotify.com/v1/audio-analysis/3A0AYh7WkYsatq8JU3IdJt,249625,4
0dX23H5gyR8CyaPLYN5hnP,Chase My Heart Away (Hero),Douwe Bob,46,0.517,0.719,11,-7.098,0,0.0387,0.0905,6.51e-06,0.101,0.431,107.959,audio_features,spotify:track:0dX23H5gyR8CyaPLYN5hnP,https://api.spotify.com/v1/tracks/0dX23H5gyR8CyaPLYN5hnP,https://api.spotify.com/v1/audio-analysis/0dX23H5gyR8CyaPLYN5hnP,209963,4
0B2vscloR1IpmdVcJEPaye,Minnesota,Charlie Mars,36,0.476,0.907,11,-4.423,1,0.0737,0.0901,1.75e-05,0.242,0.673,154.069,audio_features,spotify:track:0B2vscloR1IpmdVcJEPaye,https://api.spotify.com/v1/tracks/0B2vscloR1IpmdVcJEPaye,https://api.spotify.com/v1/audio-analysis/0B2vscloR1IpmdVcJEPaye,219024,4
19baHhgBJDT3gsDbflSiJh,I Still Do,Chase Bryant,44,0.677,0.834,7,-5.074,1,0.0378,0.0149,0.00107,0.172,0.649,117.98,audio_features,spotify:track:19baHhgBJDT3gsDbflSiJh,https://api.spotify.com/v1/tracks/19baHhgBJDT3gsDbflSiJh,https://api.spotify.com/v1/audio-analysis/19baHhgBJDT3gsDbflSiJh,210253,4
51oZjL8ooiHG8U3qsbaNVS,Out On a Win,Corb Lund,45,0.672,0.452,9,-6.435,1,0.08,0.783,0.0,0.0713,0.521,142.632,audio_features,spotify:track:51oZjL8ooiHG8U3qsbaNVS,https://api.spotify.com/v1/tracks/51oZjL8ooiHG8U3qsbaNVS,https://api.spotify.com/v1/audio-analysis/51oZjL8ooiHG8U3qsbaNVS,147584,4
