id,title,artist,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
6ihzpb4wOYkZut6iEC1MHE,Bombs Away,Shotgun Willy,73,0.76,0.657,2,-5.632,1,0.134,0.171,0.0,0.0529,0.879,99.999,audio_features,spotify:track:6ihzpb4wOYkZut6iEC1MHE,https://api.spotify.com/v1/tracks/6ihzpb4wOYkZut6iEC1MHE,https://api.spotify.com/v1/audio-analysis/6ihzpb4wOYkZut6iEC1MHE,146000,4
4PJEK76V3A1S0XzZJuTWh7,Love Is A Long Road,Tom Petty,80,0.639,0.621,4,-10.851,1,0.0316,0.03,7.59e-05,0.0863,0.496,116.333,audio_features,spotify:track:4PJEK76V3A1S0XzZJuTWh7,https://api.spotify.com/v1/tracks/4PJEK76V3A1S0XzZJuTWh7,https://api.spotify.com/v1/audio-analysis/4PJEK76V3A1S0XzZJuTWh7,247600,4
2pwC49pIHyJKmbhlGa3lqL,Bahm Bahm,Nicki Minaj,76,0.83,0.675,8,-9.324,1,0.31,0.0813,0.000399,0.0309,0.972,83.008,audio_features,spotify:track:2pwC49pIHyJKmbhlGa3lqL,https://api.spotify.com/v1/tracks/2pwC49pIHyJKmbhlGa3lqL,https://api.spotify.com/v1/audio-analysis/2pwC49pIHyJKmbhlGa3lqL,141687,4
4QTlxavdQGUVitxAvQqqkU,Mmhmm,BigXthaPlug,68,0.93,0.682,9,-8.799,1,0.331,0.028,0.0,0.129,0.962,126.003,audio_features,spotify:track:4QTlxavdQGUVitxAvQqqkU,https://api.spotify.com/v1/tracks/4QTlxavdQGUVitxAvQqqkU,https://api.spotify.com/v1/audio-analysis/4QTlxavdQGUVitxAvQqqkU,119016,4
7CyPwkp0oE8Ro9Dd5CUDjW,"One Of The Girls (with JENNIE, Lily Rose Depp)",The Weeknd,94,0.522,0.641,8,-6.287,1,0.0318,0.0545,0.0,0.162,0.202,87.51,audio_features,spotify:track:7CyPwkp0oE8Ro9Dd5CUDjW,https://api.spotify.com/v1/tracks/7CyPwkp0oE8Ro9Dd5CUDjW,https://api.spotify.com/v1/audio-analysis/7CyPwkp0oE8Ro9Dd5CUDjW,244685,4
0Ac9NKZTvLPMQN36oWHf5C,The Ballad of Lucy Gray Baird - from The Hunger Games: The Ballad of Songbirds & Snakes,Rachel Zegler,78,0.466,0.172,1,-9.058,1,0.0369,0.917,0.0,0.158,0.768,81.326,audio_features,spotify:track:0Ac9NKZTvLPMQN36oWHf5C,https://api.spotify.com/v1/tracks/0Ac9NKZTvLPMQN36oWHf5C,https://api.spotify.com/v1/audio-analysis/0Ac9NKZTvLPMQN36oWHf5C,139092,3
1ZAUJfeyXVwmcqu5qX7A0e,UKRAINE,Jay Hound,74,0.905,0.364,1,-10.206,1,0.372,0.00378,0.000145,0.112,0.0647,124.97,audio_features,spotify:track:1ZAUJfeyXVwmcqu5qX7A0e,https://api.spotify.com/v1/tracks/1ZAUJfeyXVwmcqu5qX7A0e,https://api.spotify.com/v1/audio-analysis/1ZAUJfeyXVwmcqu5qX7A0e,130776,4
7yIIeKUxTpn36X6CFJhgEi,Reggaeton Champagne,Bellakath,90,0.795,0.678,11,-7.905,0,0.0586,0.0398,0.35,0.072,0.788,101.032,audio_features,spotify:track:7yIIeKUxTpn36X6CFJhgEi,https://api.spotify.com/v1/tracks/7yIIeKUxTpn36X6CFJhgEi,https://api.spotify.com/v1/audio-analysis/7yIIeKUxTpn36X6CFJhgEi,155965,4
3gZilge8NsINDKKlZD03Zg,Ick,Lay Bankz,71,0.903,0.769,2,-3.371,1,0.128,0.263,0.0,0.143,0.508,137.983,audio_features,spotify:track:3gZilge8NsINDKKlZD03Zg,https://api.spotify.com/v1/tracks/3gZilge8NsINDKKlZD03Zg,https://api.spotify.com/v1/audio-analysis/3gZilge8NsINDKKlZD03Zg,115725,4
74X2u8JMVooG2QbjRxXwR8,Perfect Night,LE SSERAFIM,91,0.697,0.82,5,-4.502,1,0.0308,0.1,0.0,0.0631,0.502,136.054,audio_features,spotify:track:74X2u8JMVooG2QbjRxXwR8,https://api.spotify.com/v1/tracks/74X2u8JMVooG2QbjRxXwR8,https://api.spotify.com/v1/audio-analysis/74X2u8JMVooG2QbjRxXwR8,159080,4
0mflMxspEfB0VbI1kyLiAv,Stick Season,Noah Kahan,93,0.662,0.488,9,-6.894,1,0.0682,0.782,0.0,0.102,0.817,117.913,audio_features,spotify:track:0mflMxspEfB0VbI1kyLiAv,https://api.spotify.com/v1/tracks/0mflMxspEfB0VbI1kyLiAv,https://api.spotify.com/v1/audio-analysis/0mflMxspEfB0VbI1kyLiAv,182347,4
4WefXOf8I4gMjdj2kBJgkl,Patadas de Ahogado,LATIN MAFIA,85,0.437,0.381,1,-10.254,1,0.245,0.73,0.000284,0.135,0.435,182.568,audio_features,spotify:track:4WefXOf8I4gMjdj2kBJgkl,https://api.spotify.com/v1/tracks/4WefXOf8I4gMjdj2kBJgkl,https://api.spotify.com/v1/audio-analysis/4WefXOf8I4gMjdj2kBJgkl,224835,4
6CvTEtGagmzQvkUzzyKR9k,HARLEY QUINN,Fuerza Regida,95,0.815,0.741,1,-6.04,1,0.0569,0.0277,0.0183,0.219,0.591,125.031,audio_features,spotify:track:6CvTEtGagmzQvkUzzyKR9k,https://api.spotify.com/v1/tracks/6CvTEtGagmzQvkUzzyKR9k,https://api.spotify.com/v1/audio-analysis/6CvTEtGagmzQvkUzzyKR9k,143327,4
0x8vQaiUn7BZ37Wpxd4Mms,Change My Wayz,Luh Tyler,71,0.59,0.452,2,-5.43,1,0.124,0.0552,0.00134,0.267,0.509,81.654,audio_features,spotify:track:0x8vQaiUn7BZ37Wpxd4Mms,https://api.spotify.com/v1/tracks/0x8vQaiUn7BZ37Wpxd4Mms,https://api.spotify.com/v1/audio-analysis/0x8vQaiUn7BZ37Wpxd4Mms,115014,4
3vA24UtKMDGaK5KkzsulYD,In Between,Treaty Oak Revival,67,0.503,0.949,3,-3.558,1,0.109,0.0128,0.0,0.113,0.284,147.086,audio_features,spotify:track:3vA24UtKMDGaK5KkzsulYD,https://api.spotify.com/v1/tracks/3vA24UtKMDGaK5KkzsulYD,https://api.spotify.com/v1/audio-analysis/3vA24UtKMDGaK5KkzsulYD,220393,4
7yZD4AVfQtAZD4cG8eRnPk,DIE 4 YOU,DEAN,76,0.411,0.359,6,-9.928,0,0.0592,0.802,1.24e-05,0.104,0.277,82.631,audio_features,spotify:track:7yZD4AVfQtAZD4cG8eRnPk,https://api.spotify.com/v1/tracks/7yZD4AVfQtAZD4cG8eRnPk,https://api.spotify.com/v1/audio-analysis/7yZD4AVfQtAZD4cG8eRnPk,194046,4
